text,speaker,season,episode,scene,utterance
I don't think I'd care.,Monica Geller,8,13,10,20
Really? Lee Majors is hot!,Phoebe Buffay,8,13,10,21
Hello?,Joey Tribbiani,8,13,10,22
We're in the bathroom!,Phoebe Buffay,8,13,10,23
Why?,Joey Tribbiani,8,13,10,24
Because it's a relaxing and enjoyable time!,Chandler Bing,8,13,10,25
What are you guys doing in here?,Joey Tribbiani,8,13,10,26
"Oh my God! A friend he's looking at differently, but it's wrong. It's Rachel!",Monica Geller,8,13,10,27
You like Rachel?!,Chandler Bing,8,13,10,28
"It's no big deal, okay? Phoebe and I talked about it. It's just a crush! It's going to go away! Dude, you gotta rearrange your bubbles! Oh!",Joey Tribbiani,8,13,10,29
Mazel tov.,Phoebe Buffay,8,13,10,30
"Hey! Ross and I were looking for you! What are we all doing in here? Oh, my!",Rachel Green,8,13,10,31
"Honey, cover it up with the boat!",Monica Geller,8,13,10,32
Hello?,Ross Geller,8,13,10,33
Yes we're all in here and we would love for you to join us!,Chandler Bing,8,13,10,34
"Well hey! What's going on? Ooh, cool boat--Oh, no. Hey, did you, did you tell them?",Ross Geller,8,13,10,35
"No, I was waiting for you!",Rachel Green,8,13,10,36
Tell us what?,Phoebe Buffay,8,13,10,37
We're having a girl.,Rachel Green,8,13,10,38
I'll...I'll get you later!,Chandler Bing,8,13,10,41
"All right. It's a new day, and it's just a crush, that's all! Just a little crush! All that worrying I was doing, that was crazy. Crazy! Like my friend here the bird would say, ""it was cuckoo!"" Everything's going to be fine. It's just a crush.",Joey Tribbiani,8,13,11,2
"Hi, sweetie.",Rachel Green,8,13,11,3
I love you.,Joey Tribbiani,8,13,11,4
"It sure is nice to do this together, isn't it?",Monica Geller,8,13,12,2
Yeah. And what you're doing feels so good.,Chandler Bing,8,13,12,3
I'm not touching you.,Monica Geller,8,13,12,4
You're not?,Chandler Bing,8,13,12,5
It's the salts.,Monica Geller,8,13,12,6
"Oh, sweet Lord. New realms of pleasure!",Chandler Bing,8,13,12,7
"Whatever keeps you off the balcony, big guy!",Monica Geller,8,13,12,8
"Hey, what's up?",Monica Geller,8,14,1,2
"Well, I left my guitar here again.",Phoebe Buffay,8,14,1,3
"Oh, okay. No problem.",Monica Geller,8,14,1,4
Okay.,Phoebe Buffay,8,14,1,5
Okay.,Monica Geller,8,14,1,6
Oh.,Phoebe Buffay,8,14,1,7
Here you go.,Monica Geller,8,14,1,8
Okay.,Phoebe Buffay,8,14,1,9
Okay.,Monica Geller,8,14,1,10
Great! Umm...,Phoebe Buffay,8,14,1,11
What?!,Monica Geller,8,14,1,12
So do you want to hang out or something?,Phoebe Buffay,8,14,1,13
Phoebe! You kinda caught me at a bad time.,Monica Geller,8,14,1,14
Oh are you and Chandler...,Phoebe Buffay,8,14,1,15
Yes! Exactly.,Monica Geller,8,14,1,16
Okay. Do you guys want me to play for you?,Phoebe Buffay,8,14,1,17
No.,Monica Geller,8,14,1,18
"Hey Pheebs, what's up?",Chandler Bing,8,14,1,19
You ask an intriguing question Chandler Bing.,Phoebe Buffay,8,14,1,20
Oh my God! You're getting a massage! You never let me massage you!!,Phoebe Buffay,8,14,1,22
"Phoebe, I can explain!",Monica Geller,8,14,1,23
You told me you hate massages!,Phoebe Buffay,8,14,1,24
"Buy stamps, pick up dry cleaning...Don't let Phoebe in.",Chandler Bing,8,14,1,25
I can't believe this! How long as this been going on?,Phoebe Buffay,8,14,1,26
"Well umm, Alexandra has been...",Monica Geller,8,14,1,27
"Oh, it has a name?",Phoebe Buffay,8,14,1,28
"Phoebe, don't get upset!",Monica Geller,8,14,1,29
Okay-Oop! Too late! I'm leaving! Come on Chandler let's go!,Phoebe Buffay,8,14,1,30
"Well, Phoebe I thought I'd--Yeah, what the hell.",Chandler Bing,8,14,1,31
"Oh okay, okay! One more push! One more push! Come on honey, we're almost there! We're almost there!",Joey Tribbiani,8,14,2,2
"Oh Joey, I'm so happy things worked out for us that we're having this baby together. I love you so much.",Rachel Green,8,14,2,3
"Oh, I love you too.",Joey Tribbiani,8,14,2,4
"And I hope it's not an inappropriate time to say this but, you're the best sex I ever had.",Rachel Green,8,14,2,5
"That's always appropriate! Oh, okay. One more push! One more push!",Joey Tribbiani,8,14,2,6
I hope you're a better father than you're a friend!!,Ross Geller,8,14,2,10
Joey! Joey!,Rachel Green,8,14,2,11
What? What's going on?,Joey Tribbiani,8,14,2,12
Come feel this! Come feel my belly!,Rachel Green,8,14,2,13
Aaaah...,Joey Tribbiani,8,14,2,14
Joey! The baby is kicking for the first time! Will you please come feel this?!,Rachel Green,8,14,2,15
Really?!,Joey Tribbiani,8,14,2,16
Yes!,Rachel Green,8,14,2,17
"Oh, y'know what? Maybe uh, you...you should come to me. I'm a not, I'm not wearing any bottoms.",Joey Tribbiani,8,14,2,19
"Oh, okay!",Rachel Green,8,14,2,20
"Oh my, oh my God!",Joey Tribbiani,8,14,2,21
"Aw, it's unbelievable! Wow! She is kicking so much! Oh, she's like umm...oh...who's that kind of annoying girl soccer player?",Rachel Green,8,14,2,22
Mia Hamm?,Joey Tribbiani,8,14,2,23
Mia Hamm!,Rachel Green,8,14,2,24
Oh that's amazing.,Joey Tribbiani,8,14,2,25
Oh-oh!! One hand on the sheet Joe!,Rachel Green,8,14,2,26
Whoa-hey-oh! Sorry!,Joey Tribbiani,8,14,2,27
Hey babe.,Chandler Bing,8,14,3,2
Hi honey. We just got a wedding gift from Bob and Faye Bing; they don't like us do they?,Monica Geller,8,14,3,3
Who says you can't get a nice punch bowl for under six bucks? Maybe we can take it back?,Chandler Bing,8,14,3,4
"No, it doesn't say where it came from. Where would we return it?",Monica Geller,8,14,3,5
How about to the street say from the balcony?,Chandler Bing,8,14,3,6
Why don't we just find a place for it?,Monica Geller,8,14,3,7
Okay. How about in that cabinet?,Chandler Bing,8,14,3,8
No! That's where we keep the canned goods! Have you completely forgotten everything you learned at orientation?,Monica Geller,8,14,3,9
How about the closet by the bathroom?,Chandler Bing,8,14,3,10
"Oh, okay. Here, why don't you let me do it?",Monica Geller,8,14,3,11
"Oh no-no-no, I will do it. Honey, you have to learn to sit down and relax and let your husband take care of things once and awhile. It's locked, you have to help me. Why is it locked?",Chandler Bing,8,14,3,12
No reason. I-I keep private things in there.,Monica Geller,8,14,3,13
"Oh y'know, I've been living here a while and I've never seen what's inside that closet. What is, what is in there?",Chandler Bing,8,14,3,14
Feminine stuff.,Monica Geller,8,14,3,15
Don't try to make me uncomfortable with feminine stuff!,Chandler Bing,8,14,3,16
"Chandler, there is nothing in there that concerns you! If you love me you-you'll let it go.",Monica Geller,8,14,3,17
Fine.,Chandler Bing,8,14,3,18
Thank you!,Monica Geller,8,14,3,19
Love you.,Chandler Bing,8,14,3,20
"Hello Chandler, lovely day huh? You!",Phoebe Buffay,8,14,3,21
"Phoebe if it helps Alexandra has only been massaging Monica for like three years. If! I said, ""If it helps!""",Chandler Bing,8,14,3,22
Why won't you let me massage you?,Phoebe Buffay,8,14,3,23
Well it's...I mean I'd just-I'd be self-conscious. You're my friend; I'd be naked.,Monica Geller,8,14,3,24
Monica! We lived together for years! I've seen you naked!,Phoebe Buffay,8,14,3,25
"That's different, we were roommates! And when?!",Monica Geller,8,14,3,26
I'm curious about the human body.,Phoebe Buffay,8,14,3,27
"Hey, come on Phoebe, you can understand why this would be weird for me.",Monica Geller,8,14,3,28
"But I'm a professional! And I'm really good! Look, if you're uncomfortable we can stop. Just give me a chance, okay. Please?",Phoebe Buffay,8,14,3,29
"Okay, if it means that much to you...",Monica Geller,8,14,3,30
It does! How would you feel if you couldn't share your cooking? Or-or imagine how Ross would feel if he couldn't teach us about dragons.,Phoebe Buffay,8,14,3,31
Dinosaurs.,Monica Geller,8,14,3,32
"Potato, potaato.",Phoebe Buffay,8,14,3,33
Hey!,Ross Geller,8,14,4,2
Hey Ross! The baby's kicking!,Joey Tribbiani,8,14,4,3
What?! It is?!,Ross Geller,8,14,4,4
It's not kicking right now. Although we would love to see you do that again.,Rachel Green,8,14,4,5
"Hey, when-when was it kicking? What happened?",Ross Geller,8,14,4,6
Last night! I just felt it and I went into Joey's room and he was sleeping...,Rachel Green,8,14,4,7
A dreamless sleep.,Joey Tribbiani,8,14,4,8
"My God, the baby's kicking. That's great. Although I...kinda wish I-I would've been there to feel the kicking for the first time y'know.",Ross Geller,8,14,4,9
Well I got stuff going on in here if you wanna feel.,Joey Tribbiani,8,14,4,10
"Look, I-I don't want to miss anymore baby stuff. So...Here. Here's my new pager number, okay? Anytime anything pregnancy related happens use it! I'll be there! Okay? I don't care if it's three in the morning and all you want is ice cream.",Ross Geller,8,14,4,11
Wow! Can I get a copy of that?,Joey Tribbiani,8,14,4,12
Are you under the sheet?,Phoebe Buffay,8,14,5,2
Yes.,Monica Geller,8,14,5,3
"Great, let's begin. How's the pressure?",Phoebe Buffay,8,14,5,5
Nice! Wow Phoebe you are good!,Monica Geller,8,14,5,6
"Stating the obvious, but thank you. And it's not weird is it.",Phoebe Buffay,8,14,5,7
No. Ooohh...,Monica Geller,8,14,5,8
"That's right, you just enjoy.",Phoebe Buffay,8,14,5,9
Oh. Oh yeah! Ohhhhh! Ohh! Oh yeah!,Monica Geller,8,14,5,10
Okay.,Phoebe Buffay,8,14,5,11
Oh God Phoebe!! Oh that's it! That's it! Right there! Oh! Ooooh-oooh-ooooh...,Monica Geller,8,14,5,12
I wasn't trying to open your closet! I wasn't trying to open your closet! I swear!,Chandler Bing,8,14,6,2
"Whoa, Monica runs a pretty tight ship over here. What are you doing?",Joey Tribbiani,8,14,6,3
Monica has a secret closet and she won't let me see what's in it.,Chandler Bing,8,14,6,4
Why not?,Joey Tribbiani,8,14,6,5
I don't know! What could she possibly be hiding in here that I can't see?!,Chandler Bing,8,14,6,6
"I don't know. Ooh, I bet it's Richard.",Joey Tribbiani,8,14,6,7
Why would Monica be keeping Richard in here?,Chandler Bing,8,14,6,8
"Well off the top of my head uhh, maybe she's having her cake and eating it too. You being the cake and Richard being the too. Or!",Joey Tribbiani,8,14,6,9
And here we go...,Chandler Bing,8,14,6,10
"I saw this movie once where there was a door and no one knew what was behind it, and when they finally got it open millions and millions and millions of bugs came pouring out and they feasted on human flesh. Y'know it wouldn't kill ya to respect your wife's privacy! Stupid closet full of bugs!",Joey Tribbiani,8,14,6,11
"Joey. Joey, something feels weird and not good weird. I don't-Whoa!!",Rachel Green,8,14,6,12
"Oh hey whoa-whoa, don't worry. Okay. When my sisters were pregnant they got every weird feeling in the book, it was always nothing.",Joey Tribbiani,8,14,6,13
Really?,Rachel Green,8,14,6,14
"Absolutely. But, we're gonna stop by the hospital just to be sure, okay? I'll page Ross on the way. Come on.",Joey Tribbiani,8,14,6,15
Okay. Oh God-Ow!-Oo!,Rachel Green,8,14,6,16
"Okay Rach-Rach-Rach look at me, look at me, everything's gonna be fine, trust me. Okay. Take my hand. Here we go. Oww crushing bones!",Joey Tribbiani,8,14,6,17
Hey! So?,Joey Tribbiani,8,14,7,2
"Hmm, mild discomfort. So I take it you've had one of these Braxton thingies?",Rachel Green,8,14,7,4
So but everything is normal.,Joey Tribbiani,8,14,7,5
And-and there's no danger to her and the baby?,Joey Tribbiani,8,14,7,7
Thank you doctor. Oh thank you for being so nice and calm.,Rachel Green,8,14,7,9
Calm?! I wasn't calm! I've never been more scared in all my life!,Joey Tribbiani,8,14,7,10
But wait you said everything was gonna be okay.,Rachel Green,8,14,7,11
Well what do I know?! I'm not a doctor!,Joey Tribbiani,8,14,7,12
But I-But everything is okay. I'm fine!,Rachel Green,8,14,7,13
You sure?!,Joey Tribbiani,8,14,7,14
"Yes! Yes! I got half a mind to contract that doctor's uterus though. Mild discomfort, what's he talking about?",Rachel Green,8,14,7,15
Oh hey-hey!,Joey Tribbiani,8,14,7,16
Is everything okay?,Ross Geller,8,14,7,17
"Yeah, everything's fine!",Rachel Green,8,14,7,18
"Your page said come to the hospital, what? What was it? What happened?",Ross Geller,8,14,7,19
Something called Braxton-Hicks contractions.,Joey Tribbiani,8,14,7,20
"Oh. Oh. Thank God, most women don't even feel them.",Ross Geller,8,14,7,21
"Okay, no uterus, no opinion.",Rachel Green,8,14,7,22
"Hey uh, what's with the candy?",Joey Tribbiani,8,14,7,23
Oh when you beeped me I was on line at the concession stand at the movie theater.,Ross Geller,8,14,7,24
Oh you went to the movies by yourself?,Rachel Green,8,14,7,25
No I-Mona!,Ross Geller,8,14,7,26
"Oh, I gotta go back in there.",Rachel Green,8,14,7,27
What? Why? What's wrong?,Ross Geller,8,14,7,28
"No, everything's fine. I just gotta go back...",Rachel Green,8,14,7,29
"No really, you tell me what's up.",Ross Geller,8,14,7,30
I-I forgot my underwear.,Rachel Green,8,14,7,31
"So, thanks so much for bringing her to the hospital.",Ross Geller,8,14,7,32
"Oh hey, don't worry about it man. Don't worry about it, no big deal.",Joey Tribbiani,8,14,7,33
"Yeah but still, I mean it should've been me. I'm the dad.",Ross Geller,8,14,7,34
"Oh uh, hey. Not as good as this guy! He brought Twizlers!",Joey Tribbiani,8,14,7,36
There has got to be a way!,Chandler Bing,8,14,8,2
"Easy there Captain Kirk. Oh, do you have a bobby pin?",Joey Tribbiani,8,14,8,3
"Yeah. Oh no wait, I'm not an nine-year-old girl.",Chandler Bing,8,14,8,4
Then why do you throw like one?,Joey Tribbiani,8,14,8,5
Maybe Monica has a bobby pin.,Chandler Bing,8,14,8,6
"Sure. ""Monica.""",Joey Tribbiani,8,14,8,7
"So, how's the hideously inappropriate crush on Rachel coming?",Chandler Bing,8,14,8,8
"Uh, really good. Really good. Yeah, I should be ready to kill myself any day now. Wow, you sure found that quick. I just-I wish I didn't feel this way about Rachel anymore, y'know? I wish things could go back to normal. I mean, I love living with her and God, helping out with the baby is just amazing, but now I think...I think Ross feels left out. Y'know? When I had to take Rachel to the hospital, the doctor thought I was the father. God... You should've seen the look on Ross's face. By the way, I have no idea what I'm doing here. For all I know I'm just locking it more. Oh hey, did you try opening it with a credit card?",Joey Tribbiani,8,14,8,9
That's a good idea.,Chandler Bing,8,14,8,10
Yeah.,Joey Tribbiani,8,14,8,11
"Okay. So uh, Ross is kinda bummed huh?",Chandler Bing,8,14,8,12
"Oh, I just...I feel terrible.",Joey Tribbiani,8,14,8,13
"Well, it's not your fault. What are you gonna do? Not take her to the hospital? Y'know? You're doing nothing wrong. Except for harboring an all consuming love for the woman whose carrying his baby. Richard? If-if you're in there, could you pass me my credit card?",Chandler Bing,8,14,8,14
Hey.,Monica Geller,8,14,9,2
Hey.,Phoebe Buffay,8,14,9,3
"I gotta tell you, yesterday was amazing. That massage felt so good!",Monica Geller,8,14,9,4
"No-no, I got that.",Phoebe Buffay,8,14,9,5
"So umm, what do you say we make it a weekly appointment?",Monica Geller,8,14,9,6
"Okay. Okay but you should know though, I've raised my rates to $200 an hour.",Phoebe Buffay,8,14,9,7
Okay.,Monica Geller,8,14,9,8
I mean $500.,Phoebe Buffay,8,14,9,9
What?,Monica Geller,8,14,9,10
600.,Phoebe Buffay,8,14,9,11
What's going on?,Monica Geller,8,14,9,12
"Oh, you make sex noises when you get massaged!",Phoebe Buffay,8,14,9,13
What?,Monica Geller,8,14,9,14
"Yeah, and it really freaked me out! And after a while I even tried to hurt you and it just spurred you on.",Phoebe Buffay,8,14,9,15
What?! You're crazy! There's nothing sexual about the noises I make!,Monica Geller,8,14,9,16
Really? There's nothing sexual about this? Oooh. Oo God! Ohh. Ohhhh. Ohh. What are you looking at?! I mean hi.,Phoebe Buffay,8,14,9,17
"Oh my-This is so embarrassing. Oh my God, I'm never gonna get massaged again!",Monica Geller,8,14,9,18
"No, you can't let this stop you from getting massages! No look, I have, I have lots of clients that make the same noises you do!",Phoebe Buffay,8,14,9,19
Really?!,Monica Geller,8,14,9,20
"Well not clients, lovers. But let's just y'know, try it again. Come back and-and we'll work through it.",Phoebe Buffay,8,14,9,21
Are you sure?,Monica Geller,8,14,9,22
Yes.,Phoebe Buffay,8,14,9,23
I guess.,Monica Geller,8,14,9,24
"Great! Okay, if you'll just excuse me. So, did you hear something you liked?",Phoebe Buffay,8,14,9,25
Hey Ross! Check it out! I learned a new trick!,Rachel Green,8,14,10,2
"Hey uh, I brought you some lunch.",Ross Geller,8,14,10,3
Ohh! That's so sweet of you! Oh yum! Did you put pickles on this?,Rachel Green,8,14,10,4
Well yeah!,Ross Geller,8,14,10,5
Oh Ross!!,Rachel Green,8,14,10,6
What?! What?! Rach what?!,Ross Geller,8,14,10,7
What's going on?,Joey Tribbiani,8,14,10,8
"I made her favorite, tuna salad with pickles.",Ross Geller,8,14,10,9
Pickle? Pickles make her sick. Giving her pickles is like giving me salad.,Joey Tribbiani,8,14,10,10
"I-I'm sorry Rach, I didn't know. Are you gonna be okay?",Ross Geller,8,14,10,11
"Yeah, I'll be fine. But could someone please make sure that sandwich is gone when I get out there?",Rachel Green,8,14,10,12
I'm on it!,Joey Tribbiani,8,14,10,13
I can't believe this! I shouldn't be the one making her throw up!,Ross Geller,8,14,10,14
Dude relax! It could happen to anyone.,Joey Tribbiani,8,14,10,15
"Yeah? Not to you, because you know this stuff. I don't know any of it and I'm the father. I wish I'd be more involved y'know.",Ross Geller,8,14,10,16
"Well, if anyone is keeping score, I no longer eat tuna.",Rachel Green,8,14,10,17
"Hey uh, can I, can I talk to you guys for a second?",Joey Tribbiani,8,14,10,18
Yeah.,Ross Geller,8,14,10,19
What's up?,Rachel Green,8,14,10,20
"Uh, sit down. I wanna talk about our situation.",Joey Tribbiani,8,14,10,21
Are you breaking up with us?,Rachel Green,8,14,10,22
"The thing is...'cause I live with Rachel I'm here for a lot of the stuff, okay? And Ross...Ross is missing everything. So...",Joey Tribbiani,8,14,10,23
Yeah?,Rachel Green,8,14,10,24
Maybe you two should live together.,Joey Tribbiani,8,14,10,25
Are you asking me to move out? Do you not want me here?,Rachel Green,8,14,10,26
"Oh no-no, no-no I love living with you. It just seems that...if you're gonna have a roommate, y'know it might as well be the father.",Joey Tribbiani,8,14,10,27
"But Joey, I don't think Ross wants me to move into his apartment and disrupt his life like that. I mean--Or he does.",Rachel Green,8,14,10,28
No I-I-I would love to be around for you and the baby. And we-we can just try it like on a temporary basis.,Ross Geller,8,14,10,29
"But Ross, its you and me!",Rachel Green,8,14,10,30
So? Sure! But it-it wouldn't be anything romantic. And I'm-I'm dating Mona-Damnit Mona! I was supposed to meet her like an hour ago! What is wrong with me?!,Ross Geller,8,14,10,31
"All right now, so? What do you think?",Joey Tribbiani,8,14,10,32
I don't know. Is it crazy?,Rachel Green,8,14,10,33
"No! No it's not. Joey, this is a smart idea.",Ross Geller,8,14,10,34
"Well, I was due.",Joey Tribbiani,8,14,10,35
"Okay, let's do it. I'll move in.",Rachel Green,8,14,10,36
Really?,Ross Geller,8,14,10,37
Yeah.,Rachel Green,8,14,10,38
Oh Rach that's great. That's great.,Ross Geller,8,14,10,39
"Not to shabby, I got this all off myself...using my wife's tools. Oh my God!",Chandler Bing,8,14,11,2
How did you get in there?!,Monica Geller,8,14,11,3
You're messy.,Chandler Bing,8,14,11,4
Oh no! You weren't supposed to see this!,Monica Geller,8,14,11,5
I married Fred Sanford!,Chandler Bing,8,14,11,6
"No Chandler, you don't understand! Okay! Okay! Okay! Fine! Now you know. Okay? I'm y'know...I'm sick.",Monica Geller,8,14,11,7
"No, honey you're not sick! Look, I don't love you because you're organized, I love you in spite of that.",Chandler Bing,8,14,11,8
Really? You promise you won't tell anyone?,Monica Geller,8,14,11,9
"Yes! And look, now that I know if I got some extra stuff lying around can we, can we share the closet.",Chandler Bing,8,14,11,10
Well...it's just umm...I'm afraid you might mess it up.,Monica Geller,8,14,11,11
Hey.,Chandler Bing,8,14,12,2
Hey.,Joey Tribbiani,8,14,12,3
So Rachel's all moved out huh? How are you taking it?,Chandler Bing,8,14,12,4
"Well uh, I wanted to have a few beers, but uh, I got rid of those because Rachel couldn't stand the smell of them. But I have thrown back a lot of orange juice with calcium though. And uh, it's a couple weeks past it's expiration date, so it's got a bit of a kick.",Joey Tribbiani,8,14,12,5
Are you okay?,Chandler Bing,8,14,12,6
"Are you kidding me? I'm great! Yeah, I'm uh; I'm better than great. I am good. And now that she's gone, I can uh, I can do all this stuff around here that I couldn't do before. Y'know? Like umm, I can walk around naked again. Y'know? I can uh, I can watch porn in the living room. Right? This is uh, this is good for me. Y'know? I like being on my own, I'm uh, better off this way. I'm uh, a lone wolf. Y'know? A loner. Alone. All alone. Forever. What's a wolf got to do to get a huh around here?!",Joey Tribbiani,8,14,12,7
Ohhh.,Monica Geller,8,14,13,2
That's it. Just relax.,Phoebe Buffay,8,14,13,3
Ohh. Oh! Ohh!,Monica Geller,8,14,13,4
Come on more!,Phoebe Buffay,8,14,13,5
Oh God!,Monica Geller,8,14,13,6
"Yeah, you like that don't you?",Phoebe Buffay,8,14,13,7
Oh yeah right there!,Monica Geller,8,14,13,8
You want it there? You take it there baby!,Phoebe Buffay,8,14,13,9
Uh Phoebe?,Monica Geller,8,14,13,10
"Yeah, say my name. Say it! And now I'm going to cover you back up, and umm we're never doing this again.",Phoebe Buffay,8,14,13,11
"Oh! Hey, Rach!",Phoebe Buffay,8,15,1,2
"Hi! Hey, Happy Valentine's Day!",Rachel Green,8,15,1,3
"Oh, you, too.",Phoebe Buffay,8,15,1,4
"Hey, so, uh, how's it going living over at Ross'?",Joey Tribbiani,8,15,1,5
"It's good. Except he makes us watch the Discovery Channel all day long. Did you know that something really boring happened to someone really ugly in the Middle Ages? Oh, thank you. I'll see you guys later.",Rachel Green,8,15,1,6
Okay.,Phoebe Buffay,8,15,1,7
Bye.,Joey Tribbiani,8,15,1,8
There's one lucky to-go cup of coffee.,Joey Tribbiani,8,15,1,10
"Honey, I wish you would get over her. I hate seeing you like this. Is there anything I can do for you? Do you want to look down my top?",Phoebe Buffay,8,15,1,11
Thanks. But maybe later.,Joey Tribbiani,8,15,1,12
"Oh, Gunther, can I get a scone?",Phoebe Buffay,8,15,1,13
You know what I want? I want a lot of things! I want to be with the woman I love on Valentine's Day! And I want her to love me back! And I want just one moment of relief from the gut-wrenching pain of knowing that that's never going to happen!,Joey Tribbiani,8,15,1,15
"Oh, okay.",Joey Tribbiani,8,15,1,17
"So, how does Mona feel about you and Rachel living together?",Phoebe Buffay,8,15,2,2
"Oh, I'm actually on my way to tell her right now. Yeah, she's been away all week visiting her parents, but she'll be cool. I mean, she's been so supportive. She-she even got the baby a tiny T-shirt that says, 'Fossils are my friends.'",Ross Geller,8,15,2,3
"Ugh. Come on, Mona, don't kiss ass.",Phoebe Buffay,8,15,2,4
"Uh, I'm going to take off.",Ross Geller,8,15,2,5
"All right. Oh! Shoot! Oh shoot! Uh, Rachel wanted to see this tape!",Phoebe Buffay,8,15,2,6
What is it?,Ross Geller,8,15,2,7
It's a video of my friend giving birth. Could you just bring it back to your apartment?,Phoebe Buffay,8,15,2,8
All right. 'Candy and Cookie?',Ross Geller,8,15,2,9
"Yeah. Candy's the mother, Cookie's the daughter. The father's also Cookie. Why am I friends with these people?",Phoebe Buffay,8,15,2,10
"Phoebe, c'mere. I want to show you something in the bathroom.",Monica Geller,8,15,2,11
"Oh, Monica, grow up!",Phoebe Buffay,8,15,2,12
"Hey, what's behind your back?",Ross Geller,8,15,2,13
Nothing. Just something I want to get Phoebe's opinion on for Valentine's Day.,Monica Geller,8,15,2,14
You don't want my opinion?,Ross Geller,8,15,2,15
Not really.,Monica Geller,8,15,2,16
"Come on, I'm your older brother, ask me!",Ross Geller,8,15,2,17
"All right, big brother. Which of these do you think would make your little sister look hotter, so your best friend would want to do her?",Monica Geller,8,15,2,18
The red one.,Ross Geller,8,15,2,19
"Hey. Look, I know you've been really depressed lately, so I brought someone over to cheer you up. Right outside this door is a real, live, furry playmate.",Phoebe Buffay,8,15,3,2
"No, I'm not sleeping with your friend Jane again.",Joey Tribbiani,8,15,3,3
He-hee!,Phoebe Buffay,8,15,3,5
"Hey! A dog! Hi! Who, you got to admit, looks a lot like Jane.",Joey Tribbiani,8,15,3,6
"This is the happiest dog in the world. I borrowed him from my friend Wendy. Now, you can only keep him until he cheers you up. And he will cheer you up!",Phoebe Buffay,8,15,3,7
"Thanks so much, Pheebs! We are going to have so much fun, yes we are! Oh! Not that kind of fun.",Joey Tribbiani,8,15,3,8
Happy Valentine's!,Chandler Bing,8,15,4,2
"Okay! I'll be right out. I'm slipping into something a little less comfortable, and a little more slutty.",Monica Geller,8,15,4,3
'Candy and Cookie'. 'Candy and Cookie?' Monica got me porn?! Girl-on-girl porn?! She really must love me!!,Chandler Bing,8,15,4,4
"I love you, St. Valentine.",Chandler Bing,8,15,4,7
"Woah, woah, that's not pretty!",Chandler Bing,8,15,4,9
Worst porn ever! Worst porn ever!,Chandler Bing,8,15,4,12
I am trying!,Chandler Bing,8,15,4,14
"Get the ball, ready? Get the ball, get the ball! Well, you're cute, but you're not too smart!",Joey Tribbiani,8,15,5,2
Did I just throw this?,Joey Tribbiani,8,15,5,4
Hi.,Rachel Green,8,15,5,5
Hi.,Joey Tribbiani,8,15,5,6
I accidentally packed these with my stuff. Who is this?,Rachel Green,8,15,5,7
"Oh, that's, uh, that's Phoebe's friend's dog. I don't know what his real name is, but I call him Mozzarella.",Joey Tribbiani,8,15,5,8
"Oh, well, you are so cute! I wish I could play with you more, but I've got to go to work! I hope I stop talking like this before my marketing meeting, yes I do. Yes I do. Bye-bye, Joey. Oh, I seriously can't stop it.",Rachel Green,8,15,5,9
"C'mere. Hey. C'mere. That's Rachel. She's the one who used to live here. Might as well be honest with you-we love her. But we can't have her. I really miss her. Well, hey, you understand, right? You're a guy. Well, you used to be.",Joey Tribbiani,8,15,5,10
So what do you think?,Monica Geller,8,15,6,2
I've still got it!,Monica Geller,8,15,6,4
Why did you get me this?,Chandler Bing,8,15,6,5
What is it?,Monica Geller,8,15,6,6
"It's yelling...bleeding...dilating. Oh, the dilating...",Chandler Bing,8,15,6,7
"Is this the video of the baby being born? Sweetie, this is Phoebe's. Why were you even watching it?",Monica Geller,8,15,6,8
I thought...maybe...you got me porn for Valentine's Day.,Chandler Bing,8,15,6,9
"Chandler, if you thought I was going to get you porn for Valentine's Day... you were right! Apparently, it's about a young girl who moves to the big city, you know, in search of stardom, but ends up having sex with a lot of guys! Yeah, it got four starts! Oh, wait a minute. Those aren't stars. Anyway, you want to take a look?",Monica Geller,8,15,6,10
"Well, I'm not really in a sexy mood right now.",Chandler Bing,8,15,6,11
"Honey, what's going on?",Monica Geller,8,15,6,12
"Well, remember the first time we saw Jaws?",Chandler Bing,8,15,6,13
Mm-hmm.,Monica Geller,8,15,6,14
How long it took to go back in the water?,Chandler Bing,8,15,6,15
"Chandler, we can't let this tape wreck Valentine's Day!",Monica Geller,8,15,6,16
You don't know. You didn't see it.,Chandler Bing,8,15,6,17
"Child-birth, it's a natural thing! It's beautiful.",Monica Geller,8,15,6,18
"Oh, beautiful? Really? Beautiful? You think this is beautiful?",Chandler Bing,8,15,6,19
"Oh! Oh, my God! No wonder my mother hates me!",Monica Geller,8,15,6,20
"See, honey, there's-",Chandler Bing,8,15,6,21
Don't touch me!,Monica Geller,8,15,6,22
"Hey! So, how was Atlantic City?",Ross Geller,8,15,7,3
Yeah?,Ross Geller,8,15,7,5
"Wha-? Oh, come on. You didn't have to-saltwater taffy?! Thanks! This is interesting. You know, most people think this is made with sea water, but it's actually made with, uh, salted fresh water. That's not interesting.",Ross Geller,8,15,7,7
I do too! I missed you!,Ross Geller,8,15,7,9
"Oh, it was good! It was good. Actually, the baby started kicking!",Ross Geller,8,15,7,11
Yeah! I know! It was. Oh... the only sad thing is I wasn't around when it happened for the first time.,Ross Geller,8,15,7,13
"Yeah, I'm missing out on all this other stuff, too. So, Joey suggested Rachel move in with me.",Ross Geller,8,15,7,15
What?,Ross Geller,8,15,7,17
