text,speaker,season,episode,scene,utterance
What?,Hayley,9,4,9,3
What! When?,Hayley,9,4,9,5
"I really, really think I would remember sleeping with you.",Hayley,9,4,9,7
no it's not ringing any bells.,Hayley,9,4,9,9
Hey Hayley you've really gotta fix that doorknob. Joey!,Hayley's Roommate,9,4,9,11
But Rachel I thought she just had a baby with Ross.,Mike Hannigan,9,4,10,2
that is so wrong and on top of that his a glue sniffer.,Mike Hannigan,9,4,10,4
"I just think there's somebody better out there for you, I mean I'm not saying me but. maybe me.",Mike Hannigan,9,4,10,6
"and you don't have to worry about glue sniffing with me. although I do smell the occasional magic marker, yeah ah anyway I just think I can make you happy.",Mike Hannigan,9,4,10,8
what's wrong?,Mike Hannigan,9,4,10,10
uh huh.,Mike Hannigan,9,4,10,12
No. well look can I think your weird and also cool for telling me the truth and also wanna kiss you.,Mike Hannigan,9,4,10,14
Definitely.,Mike Hannigan,9,4,10,16
"That's right. Is it true, that the reason you are here in Tulsa is that you fell asleep in a meeting and took the job without realizing what you were saying yes to?",Ken,9,5,2,2
I'm sorry. Does the smoke bother you?,Claudia,9,5,2,4
"Yes, in Oklahoma it's legal to smoke in offices with fifteen people or less. Would you like one?",Claudia,9,5,2,6
That's not true. If you don't wanna smoke ...,Ken,9,5,2,8
"I'm sorry, but isn't your wife back in New York?",Ken,9,5,2,10
"Soo, are we expecting the rest of our party shortly?",Waiter,9,5,5,5
"Right. We do have a table for two available, perhaps you would be more comfortable.",Waiter,9,5,5,7
It's just that we do have some large parties waiting.,Waiter,9,5,5,10
Hello.,Waiter,9,5,8,1
It's been an hour. ??? be willing to reconsider switching to a smaller table.,Waiter,9,5,8,3
You can't order until your entire party has arrived. Restaurant policy.,Waiter,9,5,8,5
Estrangement .,Waiter,9,5,8,7
"Good evening, Miss. Miss? Miss? Miss!",Maitre D',9,5,8,11
"I understand, separation is hard. One time I was about to leave Ross to go to the beauty parlor and he got so upset, he took off all his clothes, tucked his ??? between his legs and cried out: ""Mommy, I'm a girl, take me with you.""",Judy Geller,9,5,10,4
Er-does not.,Waiter,9,5,12,3
"Oh, they're both exclus...",Waiter,9,5,12,5
I'll just wait to put your order in.,Waiter,9,5,12,9
I'll give you another minute.,Waiter,9,5,12,35
I sincerely hope the rest of your party is returning.,Maitre D',9,5,12,78
"How was everything, sir?",Waiter,9,5,13,1
"Well, I hope, you got some room left.",Waiter,9,5,13,3
"Happy birthday to you, happy birthday to you, happy birthday dear ...",Waiters,9,5,13,4
"... Joey, happy birthday to you.",Waiters,9,5,13,6
This is nice.,Mike Hannigan,9,6,2,1
You need both hands for that?,Mike Hannigan,9,6,2,3
Is it?,Mike Hannigan,9,6,2,7
"Okay, when I got divorced, I didn't think I'd feel this way about someone for a really long time... Then again, I didn't think I'd meet someone like you... and... this may be crazy soon, but... I want you to have this... No, not... that's gum. Ooh, five bucks... I love it when that happens, you know... Think no note's there...",Mike Hannigan,9,6,2,9
"Oh, sorry.",Mike Hannigan,9,6,2,11
It's to my apartment.,Mike Hannigan,9,6,2,13
"Yeah, look, and I don't want you to feel like you have to give me your key just because...",Mike Hannigan,9,6,2,15
"Oh, thank God.",Mike Hannigan,9,6,2,17
"Is this cool, huh?",Mike Hannigan,9,6,2,19
"I think that's really smart. The easier we can make the transition for her, the better.",Prospective Nanny,9,6,3,2
Not really.,Prospective Nanny,9,6,3,4
"Oh, you know, wait. I do have one question. Do you guys do random drug testing?",Prospective Nanny,9,6,3,8
"That's cool. But... but if you do, I'm gonna need three days notice.",Prospective Nanny,9,6,3,10
Hi... I'm Sandy.,Sandy,9,6,3,16
Hi! I-i-is this a bad time?,David,9,6,4,2
"Well, just for a couple of days, uhm... I'm here to explain to the people who gave us our grant, why it's a positive thing that we spent all their money and uhm... accomplished uhm... nothing.",David,9,6,4,4
"Well, it got me to New York anyway, and then I got on a cab at the airport, and the guy said where to? and I just... gave him your address I... I... I didn't even think about it.",David,9,6,4,6
Damn it!,David,9,6,4,8
"Wa... wa... wait! We can... call them later. Can you just... just stand there f-f-for a moment? Boy! There's an old Russian expression, uhm... it goes: Schto ya ztez vigul... ui! Roughly translated that means uhm... This thing that I'm looking at: wow!",David,9,6,4,10
"Are... are you kidding? You know, when you don't see someone for a long time, a-a-and you kind of build them up in your head and you start thinking about: Come on, don't be crazy. Nobody is that beautiful, but... well, you are. Well, so, uhm... are you seeing... anyone?",David,9,6,4,12
"I really do understand how hard it's gotta be to leave your child with another person. I mean, it's leaving behind a piece of your heart...",Sandy,9,6,7,1
It's okay. I get that a lot doing what I do. But I am straight. I-I'm engaged actually.,Sandy,9,6,7,5
Her name is Deliah.,Sandy,9,6,7,7
"I realise how it's... a bit unorthodox for some people, but I really believe, the most satisfying thing you can do with your life, is take care of a child.",Sandy,9,6,7,10
"Like in my last job, I met Daniel when he was three weeks old. And I got to watch him grow into this awesome person... When I Left, I Said I'll see you soon... And he said to me: Skdandy... That was his name for me... I'll see you every day... right in...",Sandy,9,6,7,12
"Oh, oh, I can do it for her, if you want...",Sandy,9,6,7,15
I er... I hope you don't mind. I used some of my home-made lotion on Emma. It's a mixture of calendula and honey cream. It'll dry that rash right up. Plus... It keeps the hands young...,Sandy,9,6,7,24
That's great! I'm sorry. It's just... such an emotional thing when you're welcomed into a new family...,Sandy,9,6,7,26
"Wow, you look even... more beautiful than you did yesterday.",David,9,6,9,1
"In fact, ehm... I going to kiss you now.",David,9,6,9,3
"Yeah, I-I don't, I can't get away with stuff like that. I-I-It sounded sexy in my head, so I...",David,9,6,9,5
Oh... oh...,David,9,6,9,7
"No... well, yeah.",David,9,6,9,9
"Well, i-it's okay. I-I-I understand... Well, s... well, are you happy with this guy?",David,9,6,9,11
"Damn it! I-I'm sorry. I-I don't mean that. I-I want you to be happy... But only with me. No, uhm... that's not fair. Uh, who cares, leave him!. Oh, I don't mean that. Yes I do... I'm sorry Uhm, I... I think I should probably uhm... go...",David,9,6,9,13
Well... just so you know... hearing it wasn't exactly a Vladnik carnival either... Can we at least hug goodbye?,David,9,6,9,15
No... no...,David,9,6,9,17
In Minsk...,David,9,6,9,19
...it's uhm... i-it's two on each cheek and uhm... and one on the lips.,David,9,6,9,21
"Well, her favourite flower is the camellia. From the poem...",Sandy,9,6,10,4
"You know, I can't tell it again...",Sandy,9,6,10,6
"But... I-I-It's nice... A-a-and... nice is good. A-a-and good is not bad, ergo, w-w-we should keep kissing.",David,9,6,11,2
But... ergo...,David,9,6,11,4
Uhm... uhm... Goodbye... Uh... Schto ya ztez vigul... ui...,David,9,6,11,6
"Well... hey, the key works...!",Mike Hannigan,9,6,11,7
So... how many guys have your key?,Mike Hannigan,9,6,13,1
Your lipstick's on his mouth.,Mike Hannigan,9,6,13,3
"Oh, uh... we just uh... happen to wear the same shade.",David,9,6,13,4
Did you uhm...,Mike Hannigan,9,6,13,6
...kiss him?,Mike Hannigan,9,6,13,8
"Yes, but uhm... You should know... she really likes you. I-In fact I-I-I don't think you realise j-just how lucky you are fella.",David,9,6,13,10
Don't point your finger at me.,Mike Hannigan,9,6,13,11
Why? Wh-What are you going to do about it?,David,9,6,13,12
Well... I'll... just show you what I'm gonna do about it...,Mike Hannigan,9,6,13,13
"Allright... But... if I ever do come back from Minsk... well, you just better watch out.",David,9,6,13,15
"Well, if I ever goto Minsk, you'd better watch out.",Mike Hannigan,9,6,13,16
"Oh, you're going to Minsk?",David,9,6,13,17
"Well, I might.",Mike Hannigan,9,6,13,18
"Really? Well, if you do, come in the spring. It's just lovely there.",David,9,6,13,19
Right... Goodbye Phoebe.,David,9,6,13,21
"Hey, what are you kidding me?",Mike Hannigan,9,6,13,22
"Right-o, right-o... Take good care of her.",David,9,6,13,23
It's never gonna happen again right?,Mike Hannigan,9,6,13,25
"I-I... Oh I...I just wanna say uhm... if you do ever come to Minsk, that's my number We'll uhm... we'll party up Vladnik style.",David,9,6,13,27
Who's up for puppets?,Sandy,9,6,14,5
"Well, please welcome... The Snufflebumps... Who wants to be mr. Wigglemunch and who's gonna be the Grumpus?",Sandy,9,6,14,7
Actually studies have shown that the movement and colours help their cerebral development... The whimsical characters are just for us.,Sandy,9,6,14,9
"Well, I guess we know who's gonna be the Grumpus...",Sandy,9,6,14,12
"So you see Wigglemunch, that's why it's important to shaaaaaaare...",Sandy,9,6,16,1
Oh...,Sandy,9,6,18,4
"Oh, no, no, no... That's okay. I got a lot of offers from other families. I just picked you guys because... I liked you the best.",Sandy,9,6,18,8
"No, none at all. You need to be happy with whoever is in your home... Although if you don't mind telling me, what was your problem? Maybe it's something I can work on in the future.",Sandy,9,6,18,11
What is it...? Please...?,Sandy,9,6,18,13
"That's fair... Although, can I ask... why do you think that is?",Sandy,9,6,18,15
hmmm...,Sandy,9,6,18,17
That must have been hard.,Sandy,9,6,18,21
But you are a real boy!,Sandy,9,6,18,23
It's allright! Crying is good. It lets the boo-hoos out.,Sandy,9,6,18,25
"And what's the one kind of boat that can never, ever sink?",Sandy,9,6,19,1
A friend-ship...,Sandy,9,6,19,3
"Oh, I gotta go.",Sandy,9,6,19,5
Twenty bucks.,Sandy,9,6,19,7
"Oh hi, come on in. I'm Catherine, the listing agent.",Catherine,9,7,5,1
"Actually, he is buying a much bigger place. It's got a great view of Central Pa.....",Catherine,9,7,5,4
"All the appliances are included. There is a lot of light, a new kitchen... I think you guys would be very happy here...",Catherine,9,7,5,7
"Oh... Okay, sorry!",Catherine,9,7,5,9
Wow! You look like... like my mom.,Mike Hannigan,9,7,6,1
Great! Come on in!,Mike Hannigan,9,7,6,3
"No, my parents are rich.",Mike Hannigan,9,7,6,5
"Mom, dad, this is Phoebe. Phoebe, these are my parents: Theodore and Bitsy.",Mike Hannigan,9,7,6,7
It's so nice to finally meet you!,Bitsy Hannigan,9,7,6,9
"Well thank you, I'll give you a tour later. It's actually three floors.",Bitsy Hannigan,9,7,6,11
"Phoebe, why don't you come in the living room and meet our friends?",Bitsy Hannigan,9,7,6,13
Hey... Wh... What are you doing?,Mike Hannigan,9,7,6,15
"Yeah, I'm sure they will, but you don't have to do this... I'm wanting them to get to know Phoebe, not Phoebe...",Mike Hannigan,9,7,6,17
"Well, come on...",Mike Hannigan,9,7,6,19
"Phoebe, these are our friends, Tom and Sue Angle.",Theodore,9,7,6,20
"Phoebe, come sit. Tell us a little bit about yourself... So where are you from?",Bitsy Hannigan,9,7,6,21
"No, no, no, you're doing fine, really... Why don't you go talk to my dad?",Mike Hannigan,9,7,7,2
Absolutely! Or maybe just a little less pimp spit.,Mike Hannigan,9,7,7,4
Oh... Well...,Theodore,9,7,7,6
"Oh no, not all the time... I do the best I can...",Theodore,9,7,7,8
OH! OWWWWW!,Theodore,9,7,7,10
I recently had surgery.,Theodore,9,7,7,12
"No, I'll be fine... I just should check the stitches...",Theodore,9,7,7,14
How could you know. Why wouldn't you punch me in the stomach?,Theodore,9,7,7,16
Uhm... Did you just hit my dad?,Mike Hannigan,9,7,7,17
"But, I mean, you have met... humans before, right? Look, why don't you go talk to my mom?",Mike Hannigan,9,7,7,19
"Yeah, you do that, and I go check my dad for signs of internal bleeding.",Mike Hannigan,9,7,7,21
"Well, not at all...",Bitsy Hannigan,9,7,7,23
"Thank you, I think so too.",Bitsy Hannigan,9,7,7,25
Is he really?,Bitsy Hannigan,9,7,7,27
E-e-excuse me?,Bitsy Hannigan,9,7,7,29
That's... my boy.,Bitsy Hannigan,9,7,7,31
Awesome!,Mike Hannigan,9,7,7,32
Phoebe writes lots of great songs. Wha... What was that one you sang the other night that everybody just loved?,Mike Hannigan,9,7,10,2
No...,Mike Hannigan,9,7,10,4
Stop!,Mike Hannigan,9,7,10,6
"Mom, I thought I told you... Phoebe's a vegetarian.",Mike Hannigan,9,7,10,8
Oh!,Bitsy Hannigan,9,7,10,9
Phoebe you don't have to eat...,Mike Hannigan,9,7,10,11
So...? What do you think?,Mike Hannigan,9,7,10,13
I can't imagine what he sees in her.,Theodore,9,7,12,1
"She actually makes me miss that pill-popping ex-wife of his. Oh, hello dear...",Bitsy Hannigan,9,7,12,2
"Hey, what's going on?",Mike Hannigan,9,7,12,3
We were just chit-chatting. How's your friend?,Bitsy Hannigan,9,7,12,4
A little better.,Mike Hannigan,9,7,12,5
"By the way, do you know who's moving back into town? Tom and Sue's daughter Jen.",Bitsy Hannigan,9,7,12,6
"You remember her Michael, she's lovely and... well behaved and... single.",Theodore,9,7,12,7
I'm not interested.,Mike Hannigan,9,7,12,8
"Oh, please darling, let's be honest. You can have all the... sailor fun you want with that one, but... let's be real...",Bitsy Hannigan,9,7,12,9
"All right, stop! You know, all Phoebe has done tonight is trying to get you to like her. And maybe that hasn't been clear all the time, but she did her best. And yeah... She's a little different than you are...",Mike Hannigan,9,7,12,10
"Michael, a pimp spit in her mouth!",Bitsy Hannigan,9,7,12,11
"So what? I mean if even I can get past that, it shouldn't bother you. And you don't have to like her. You just have to accept the fact that I do. I mean, if you even can't be civil to the woman I love...",Mike Hannigan,9,7,12,12
The woman you what?,Bitsy Hannigan,9,7,12,13
The woman I love... I love you... Which is probably something I shouldn't say for the first time in front of my parents... and Tom and Sue...Who are by the way the most sinfully boring I've ever met in my life...,Mike Hannigan,9,7,12,15
You do?,Mike Hannigan,9,7,12,17
Wanna get out of here?,Mike Hannigan,9,7,12,19
"Mom, dad, thanks for dinner.",Mike Hannigan,9,7,12,21
"Next up is a marching band from Muskogee, OK.",Tv Announcer,9,8,1,11
And heres the float with the stars of the popular daytime soap Days of Our Lives .,Tv Announcer,9,8,1,13
Hello? Rachel?,Woman At Door,9,8,1,23
It's your favorite sister. Ross and Rachel while looking at each other surprised and shocked: Jill? Woman at door in a sing song voice: Amy.,Woman At Door,9,8,1,25
Do you have a hair straightener?,Amy Green,9,8,1,28
oh... hi..,Amy Green,9,8,1,30
Hair Straightener?,Amy Green,9,8,1,32
"Oh, I know, I know. I've just been crazed.",Amy Green,9,8,1,34
I decorated Dad's office.,Amy Green,9,8,1,36
"Listen, um about the hair straightener, honey.. I really need one. I'm going to have dinner at my boyfriend's house.",Amy Green,9,8,1,38
Oh my God!,Amy Green,9,8,1,39
Is this Emmett?,Amy Green,9,8,1,41
Its a girl?,Amy Green,9,8,1,43
Not really. But you are much cuter then that geeky guy she used to date.,Amy Green,9,8,1,46
"No, he was this creepy guy from high school who had this huge crush on her since like the ninth grade. Ross with a look of wondering how long this is going to go on on his face: Still me.",Amy Green,9,8,1,48
"No, I'm not talking about you. It was your fat friends brother with that bad afro, do you remember? Ross starts talking over her 'do you remember' line: Amy. I'm going to save you some time, ok. All me. Monica and Chandler's Apartment.",Amy Green,9,8,1,49
Oh she's precious. Do you ever worry she's going to get your real nose?,Amy Green,9,8,1,72
"Hello? Yeah, um. Hang on one sec. Can I take this upstairs?",Amy Green,9,8,1,74
Seriously? Its.. its just these rooms? I thought you were a doctor.,Amy Green,9,8,1,76
Ew.,Amy Green,9,8,1,78
Stupid Thanksgiving.,Amy Green,9,8,1,82
"My boyfriend canceled on me. I mean.. I I finally find a real relationship. I mean, someone that I can spend this day with and then his wife comes back into town. I swear, its almost not worth dating married guys.",Amy Green,9,8,1,84
Oh. I was so looking forward to this. It was going to be such a beautiful Thanksgiving. We were going to have sushi.,Amy Green,9,8,1,86
Oh my god. You're on Days of Our Lives.,Amy Green,9,8,1,98
wow. They must put a lot of makeup on you.,Amy Green,9,8,1,100
Yeah I.. I think so. It's nice to meet you Emma.,Amy Green,9,8,1,106
Oh. That's a funny noise.,Amy Green,9,8,1,108
Hey. Hey where's the baby?,Amy Green,9,8,1,113
Oh I was just thinking. You know what would be incredible? If you guys died. Ross first has a look of 'huh' then changes it to sarcastic happy: Thank you Amy.,Amy Green,9,8,1,115
"no, no, then I would get the baby. I mean you know it would be just like a movie. Like at first I wouldn't know what to do with her, then I would rise to the occasion and and then I would get a makeover and then I'd get married.",Amy Green,9,8,1,116
"Now listen, not that you guys could stop me or anything cause you know you'd be dead. I was thinking about changing her name. I'm just not really a big fan of Emily.",Amy Green,9,8,1,118
"Emma, Ross wants you.",Amy Green,9,8,1,120
Why does she keep making that noise?,Amy Green,9,8,1,122
Well who would?,Amy Green,9,8,1,124
"I don't believe this, hold on a second. You guys die and I don't get your baby?",Amy Green,9,8,1,128
Connected? I mean.. to what? She's.. she's a lump.,Amy Green,9,8,1,130
This guy? Seriously? Later in the day.,Amy Green,9,8,1,132
Its such a slap in the face. I'm your sister and you would give your baby to these strangers over me.,Amy Green,9,8,1,139
"No, Ross' sister was really fat.",Amy Green,9,8,1,141
"No, she was this really dorky girl in high school that used to follow Rachel around like a puppy dog.",Amy Green,9,8,1,143
"Okay, how about this, you guys die and the crazy plate lady dies, then do I get the baby?",Amy Green,9,8,1,146
"Hurts, doesn't it?",Amy Green,9,8,1,152
You know.. this.. this is classic Rachel.,Amy Green,9,8,1,191
"This might be my one chance to have a baby Rachel. I mean, you know that I have been so busy focusing on my carrer.",Amy Green,9,8,1,193
Um.. I'm a decorator.,Amy Green,9,8,1,195
Why can't you ever be supportive?,Amy Green,9,8,1,197
Oh. Yeah. Well.. You didn't come see me when I was in the hospital when I was getting my lips done.,Amy Green,9,8,1,199
How hard could it be? You do it.,Amy Green,9,8,1,203
Do you want to know why you don't want me to have the baby?,Amy Green,9,8,1,205
Because you don't want me to be happy. You.. you have always been jealous of me.,Amy Green,9,8,1,207
"Uh.. To name a few. You know.. You know.. You've just always been like this. You just have to have everything. And I couldn't have anything. Like in junior high, when you stole Timmy from me. I mean, do you even realize how much that hurt me?",Amy Green,9,8,1,209
"Oh come on, that was 20 years ago. Get over it.",Amy Green,9,8,1,211
"Yeah, well you know what I cannot believe. That my so-called sister, gets a 30% discount from Ralph Lauren and I still have to pay retail.",Amy Green,9,8,1,213
"You bitch. You just think you're so perfect. With your new baby and your, your small apartment. Well let me tell you something. Your baby isn't even that cute.",Amy Green,9,8,1,215
No.,Amy Green,9,8,1,218
No! What are you going to do? Make me?,Amy Green,9,8,1,220
So do I.,Amy Green,9,8,1,222
I do yoga.,Amy Green,9,8,1,224
"Uh, yeah I think I did.",Amy Green,9,8,1,228
I'm sorry.,Amy Green,9,8,1,235
So you're going to give me the baby?,Amy Green,9,8,1,251
You are not going to regret this.,Amy Green,9,8,1,253
"This kitty is Mittens and this one is Fitzhugh, and this little guy in the cat condo is Jinkies.",Jo Lynn,9,9,1,1
Bye.,Mike Hannigan,9,9,2,21
I got beer.,Mike Hannigan,9,9,2,23
"Eh, why don't we start with the beer?",Mike Hannigan,9,9,2,25
Yeah.,Mike Hannigan,9,9,2,27
Ah? Do you have one here?,Mike Hannigan,9,9,2,29
Okay.,Mike Hannigan,9,9,2,31
"Yeah. Yeah, I'm sorry. I don't . . . I don't really like to talk about it.",Mike Hannigan,9,9,2,33
"So, you're a paleontologist, right?",Mike Hannigan,9,9,2,35
My cousin's a paleontologist.,Mike Hannigan,9,9,2,37
"Excuse me. Um, these are from the two gentlemen at the end of the bar.",Waiter,9,9,3,10
"""Spuds"" is your grandmother?",Bill,9,9,6,2
"So, we're on our way to a couple of parties. Um. . . maybe we can get your numbers and give you guys a call if we find something fun.",Kevin,9,9,6,4
All right. It's no big deal.,Kevin,9,9,6,6
"So, she has a boyfriend. What is your situation?",Bill,9,9,6,7
"Then, can I have your number?",Bill,9,9,6,9
Okay.,Bill,9,9,6,11
"Okay, thanks. I'll give you a call later tonight.",Bill,9,9,6,14
Bye.,Bill,9,9,6,16
"So, except for the fermentation process, beer and ale are basically the same thing. Fascinating isn't it.",Mike Hannigan,9,9,8,1
I'll get it. Hello? Ross's place. Mike speaking. It's for you.,Mike Hannigan,9,9,8,3
Hey.,Mike Hannigan,9,9,10,3
Stout. That's a kind of beer.,Mike Hannigan,9,9,10,5
Hey!,Wendy,9,10,2,2
Hey.,Others,9,10,2,3
"I was, uh, checking out that insurance company's Christmas party on three, oh, it was really beautiful, they have all these decorations and this huge tree and I just, uh... to hell with them, we have to work. -- So I stole ther ham.",Wendy,9,10,2,5
My kid's in a play right now.,Claudia,9,10,2,7
"""A donation has been made in your name to the New York City Ballet"".",Ken,9,10,2,9
*Now* it feels like Christmas.,Wendy,9,10,2,11
You can come to my house!,Ken,9,10,2,13
That was a nice pep-talk.,Wendy,9,10,2,15
"So, if you were home right now, what would you be doing?",Wendy,9,10,2,17
Cool!,Ben Geller,9,10,6,2
Santa!,Ben Geller,9,10,6,7
Naah... I couldn't leave you alone.,Wendy,9,10,7,4
"Besides, I can't leave until their Christmas party downstairs clears out; there are some *pissed off* insurance people looking for that ham.",Wendy,9,10,7,6
Merry Christmas!,Others,9,10,8,2
"Yeah, Merry... Christmas.",Others,9,10,8,34
Ah. Fun conversation?,Wendy,9,10,9,2
"Huh? Really? -- Hm, that'd be so terrible?",Wendy,9,10,9,4
...Missy?,Wendy,9,10,10,2
You are to me...,Wendy,9,10,10,4
So? I'm married.,Wendy,9,10,10,6
Oh. - What's *that* like?,Wendy,9,10,10,8
"Seriously? Happily married. So that phone call before, that was ... happy?",Wendy,9,10,10,10
"Okay, let me ask you something: if what you and your wife have is so great, then why are you spending Christmas with me?",Wendy,9,10,10,12
Who the hell are you?,Guy,9,11,4,4
"I'm Gavin Mitchell, the person who's taken over your job.",Guy,9,11,4,7
"Oh, your baby's so cute. Why did you put a pink bow on a boy?",Gavin Mitchell,9,11,4,9
"Okay, okay, okay! You. Here, come here, here. You're gonna take this tray, you're gonna stay on this yellow mark. You're gonna move on ""action!"" You're gonna walk over to the operating table. You're gonna stop on that blue mark, you're gonna put the tray down. Don't walk too fast! But don't doddle.",Director,9,11,5,5
And...Action!!,Director,9,11,5,7
Cut! Cut!,Director,9,11,5,8
"Well, don't be.",Director,9,11,5,10
And...Action!,Director,9,11,5,12
Cut!,Director,9,11,5,13
And...Action!,Director,9,11,5,15
"So, do you have any other question about advertising?",Interviewer,9,11,6,1
Monica warned me you might do that. I actually think we might have something for you at the agency.,Interviewer,9,11,6,3
It's an unpaid internship.,Interviewer,9,11,6,5
Come on now. Monica has a good job. And it's not like you have a family to support.,Interviewer,9,11,6,7
Stop!,Interviewer,9,11,6,9
Okay.,Interviewer,9,11,6,10
"Well, while you were on your baby vacation I was doing your job.",Gavin Mitchell,9,11,7,2
Clearly you've never been to Sandles Paradise Island.,Gavin Mitchell,9,11,7,4
I can't say I care too much for that smell you've brought in with you.,Gavin Mitchell,9,11,7,6
"Well, there was talk of shutting down Ralph Lauren all together.",Gavin Mitchell,9,11,7,12
I'm not a temp. I was transferred here from another department.,Gavin Mitchell,9,11,7,14
"Oh, they didn't tell me about your quick wit.",Gavin Mitchell,9,11,7,16
"Gavin, Ralph loved your ideas.",Mr. Zelner,9,11,7,18
"Rachel, I see you've met Gavin. I must say, when you left us we weren't sure what we were gonna do. But then, Gavin to the rescue. Super Gavin!",Mr. Zelner,9,11,7,20
"Well, that's up to Mr. Zelner. I'm sure he will make the right decision.",Gavin Mitchell,9,11,7,22
"Incidentally, when are you coming back?",Mr. Zelner,9,11,7,24
You said two weeks.,Gavin Mitchell,9,11,7,26
"Okay, let's try this one more time.",Director,9,11,8,12
And...Action!,Director,9,11,8,14
The rest of the scene.,Director,9,11,8,16
"Well, I've changed your screensaver from that picture of *Nsync.",Gavin Mitchell,9,11,11,2
"Also, I've just been working on this big presentation for tomorrow.",Gavin Mitchell,9,11,11,4
That's gonna take weeks. Why don't just let me take care of the presentation?,Gavin Mitchell,9,11,11,6
Fine.,Gavin Mitchell,9,11,11,8
"Hey, you've been here five years, you figure it out.",Gavin Mitchell,9,11,11,10
"Okay, okay, from the top. And...Action!",Director,9,11,13,12
"So, I'm surprised you agreed to have lunch with me.",Man,9,11,13,13
"I'm surprised to, but yet here I am.",Dr. Drake Ramoray,9,11,13,14
"Cut, cut! What are you doing!?",Director,9,11,13,15
Me too!,Extra,9,11,13,17
Me too!,Another Extra,9,11,13,18
"Wow, you're here already.",Gavin Mitchell,9,11,14,1
How do you fix the chair?,Gavin Mitchell,9,11,14,3
"Good, because it's in ten minutes.",Mr. Zelner,9,11,14,5
"Well, then Gavin can give the presentation, okay, we have to do it now. Ralph needs to leave early today. He's going helicopter shopping.",Mr. Zelner,9,11,14,7
You can do the presentation.,Gavin Mitchell,9,11,14,9
I'll watch her.,Gavin Mitchell,9,11,14,11
"Because you've worked really hard, and it's your job, and you're a little crazy.",Gavin Mitchell,9,11,14,13
I should tell you that crying women make me very uncomfortable.,Gavin Mitchell,9,11,14,15
"I'm really fine, don't worry, I'm great with children. Gavin Mitchell. Pleased to meet you.",Gavin Mitchell,9,11,14,17
"Okay, okay. But this is her last chance.",Director,9,11,15,2
"I know you botched that operation on purpose. I can't prove it yet, but when I do, you'll be going to jail for murder. I don't care if you are my brother.",Dr. Drake Ramoray,9,11,16,20
I'm not your brother.,Man,9,11,16,21
Hi.,Molly,9,12,1,11
"No, you stay, I'll do it .",Molly,9,12,1,15
Nice to meet you guys .,Molly,9,12,1,17
Lima.,Mike Hannigan,9,12,2,2
"You know, kinda think of it, the capital of Peru IS ""vtox"". Oh god! Oh!",Mike Hannigan,9,12,2,4
"OK, I don't want to freak you out or anything, but I think I just saw a rat in your cupboard.",Mike Hannigan,9,12,2,6
"What, is he your pet rat?",Mike Hannigan,9,12,2,8
"You can't keep a rat in your appartment! They're extremely unsanitary, and they transmit leptospirosis and hantavirus.",Mike Hannigan,9,12,2,10
I don't know but they don't sound like spa treatments. You have to get rid of it!,Mike Hannigan,9,12,2,12
Thank you.,Mike Hannigan,9,12,2,14
Hello.,Gavin Mitchell,9,12,3,2
For what?,Gavin Mitchell,9,12,3,4
Is this your first appology?,Gavin Mitchell,9,12,3,6
Good morning!,Heather,9,12,3,8
What?,Gavin Mitchell,9,12,3,10
"I wasn't checking her out. I'm in fashion, I was looking at her skirt. Or was it pants? I didn't really see what happened below the ass area.",Gavin Mitchell,9,12,3,12
Why do you even care if I was looking at her? Are you jealous?,Gavin Mitchell,9,12,3,14
I thought it was ok when you slept with your old assistant Tag.,Gavin Mitchell,9,12,3,16
Huh. What's Tag's last name?,Gavin Mitchell,9,12,3,18
But it was a deap meaningful relationship.,Gavin Mitchell,9,12,3,20
It was Jones.,Gavin Mitchell,9,12,3,22
"You mean, when you were a baby.",Molly,9,12,4,2
I'm gonna take her back to the appartment.,Molly,9,12,4,10
Bye.,Molly,9,12,4,12
I think it's sweet.,Molly,9,12,4,14
Hey P.,Mike Hannigan,9,12,5,2
Setting rat traps.,Mike Hannigan,9,12,5,4
"No, no, to test his neck strength.",Mike Hannigan,9,12,5,6
"Ok, ok, I'll throw away the traps.",Mike Hannigan,9,12,5,8
Better think of a new name for him.,Mike Hannigan,9,12,5,10
"I don't know, I mean I'm not sure ...",Mike Hannigan,9,12,5,12
"Maybe it wasn't Bob, maybe it was a mouse.",Mike Hannigan,9,12,5,14
Gavin Mitchelle's office.,Gavin Mitchell,9,12,8,1
"Hey Mom! No, that's just my secretary.",Gavin Mitchell,9,12,8,3
"Mom, I'll call you later. Yeah. Yes?",Gavin Mitchell,9,12,8,5
"Thank god you finally said that, I saw you make a note on your pad three hours ago. Man, I really bug you, don't I?",Gavin Mitchell,9,12,8,7
Pleased to meet you.,Gavin Mitchell,9,12,8,13
"Well I don't mind, I'll cancel. I would never miss my secretary's birthday.",Gavin Mitchell,9,12,8,16
"She's out, I'm gonna take her home.",Molly,9,12,9,8
Yeah. We have rat babies now.,Mike Hannigan,9,12,9,17
So where did you study?,Molly,9,12,10,2
"No, where did you study acting?",Molly,9,12,10,4
"Sure, I'll go check on Emma.",Molly,9,12,10,7
"Hi, is Molly here?",Woman,9,12,10,14
"Hey! Guys, this is Tabatha . I'll see you tomorrow.",Molly,9,12,10,16
"Hey, when did we become one of those couples whose lives revolve around their rats?",Mike Hannigan,9,12,11,2
